encounter_id,party_size,party_level,monster_count,monster_name,monster_challenge_rating,encounter_description,feasibility_label
encounter_511,5,6,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 5 adventurers at level 6.,Possible
encounter_1681,5,15,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 5 adventurers at level 15.,Not Possible
encounter_500,5,11,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 5 adventurers at level 11.,Possible
encounter_4537,4,4,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 4 adventurers at level 4.,Not Possible
encounter_1857,3,16,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 3 adventurers at level 16.,Possible
encounter_1389,5,18,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 18.,Possible
encounter_3720,4,7,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 4 adventurers at level 7.,Possible
encounter_2387,1,8,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 1 adventurers at level 8.,Not Possible
encounter_3237,4,15,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_1541,3,5,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_1218,4,17,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 4 adventurers at level 17.,Possible
encounter_2682,1,13,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_2994,4,13,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 4 adventurers at level 13.,Possible
encounter_1192,2,1,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 2 adventurers at level 1.,Not Possible
encounter_1543,3,13,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 3 adventurers at level 13.,Possible
encounter_3302,5,2,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 5 adventurers at level 2.,Possible
encounter_3325,2,4,3,Goblin,0.25,A group of 3 Goblin(s) confronts a party of 2 adventurers at level 4.,Possible
encounter_2540,3,3,4,Ogre,2.0,A group of 4 Ogre(s) confronts a party of 3 adventurers at level 3.,Possible
encounter_954,5,3,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 5 adventurers at level 3.,Not Possible
encounter_4331,1,18,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 1 adventurers at level 18.,Possible
encounter_733,3,1,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 3 adventurers at level 1.,Not Possible
encounter_1157,4,8,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 4 adventurers at level 8.,Possible
encounter_3295,2,5,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 2 adventurers at level 5.,Possible
encounter_2983,4,15,7,Orc,0.5,A group of 7 Orc(s) confronts a party of 4 adventurers at level 15.,Possible
encounter_2157,2,10,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_1063,2,16,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 2 adventurers at level 16.,Not Possible
encounter_2617,2,4,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 2 adventurers at level 4.,Not Possible
encounter_1168,1,18,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 1 adventurers at level 18.,Possible
encounter_3223,3,4,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 3 adventurers at level 4.,Not Possible
encounter_3637,3,8,2,Bugbear,1.0,A group of 2 Bugbear(s) confronts a party of 3 adventurers at level 8.,Possible
encounter_2939,5,18,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 18.,Possible
encounter_4492,3,5,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_3141,2,19,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 2 adventurers at level 19.,Not Possible
encounter_144,4,18,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 4 adventurers at level 18.,Possible
encounter_3578,5,19,6,Ogre,2.0,A group of 6 Ogre(s) confronts a party of 5 adventurers at level 19.,Possible
encounter_2783,2,4,7,Orc,0.5,A group of 7 Orc(s) confronts a party of 2 adventurers at level 4.,Possible
encounter_718,4,9,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 4 adventurers at level 9.,Possible
encounter_1820,3,7,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 3 adventurers at level 7.,Not Possible
encounter_2503,1,13,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_4361,5,12,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 5 adventurers at level 12.,Possible
encounter_4172,5,3,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 5 adventurers at level 3.,Not Possible
encounter_396,3,19,6,Young Red Dragon,10.0,A group of 6 Young Red Dragon(s) confronts a party of 3 adventurers at level 19.,Not Possible
encounter_4837,4,4,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 4 adventurers at level 4.,Not Possible
encounter_4493,4,7,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 4 adventurers at level 7.,Possible
encounter_1366,2,16,7,Ogre,2.0,A group of 7 Ogre(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_4559,1,7,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 1 adventurers at level 7.,Not Possible
encounter_596,2,7,6,Bugbear,1.0,A group of 6 Bugbear(s) confronts a party of 2 adventurers at level 7.,Possible
encounter_3953,5,14,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 14.,Possible
encounter_2915,2,10,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_2327,2,15,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 2 adventurers at level 15.,Possible
encounter_3767,5,17,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_3441,4,1,1,Bugbear,1.0,A group of 1 Bugbear(s) confronts a party of 4 adventurers at level 1.,Possible
encounter_3852,1,10,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 1 adventurers at level 10.,Possible
encounter_4133,2,6,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 2 adventurers at level 6.,Possible
encounter_4592,3,5,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 3 adventurers at level 5.,Possible
encounter_2144,2,18,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 2 adventurers at level 18.,Possible
encounter_1572,4,3,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 4 adventurers at level 3.,Not Possible
encounter_4080,3,11,5,Goblin,0.25,A group of 5 Goblin(s) confronts a party of 3 adventurers at level 11.,Possible
encounter_1123,4,1,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 4 adventurers at level 1.,Not Possible
encounter_2787,5,16,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 5 adventurers at level 16.,Possible
encounter_2968,1,13,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_2505,1,11,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 1 adventurers at level 11.,Possible
encounter_3466,3,14,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 3 adventurers at level 14.,Possible
encounter_676,4,18,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 4 adventurers at level 18.,Possible
encounter_2809,2,12,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 2 adventurers at level 12.,Not Possible
encounter_3349,3,3,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 3 adventurers at level 3.,Possible
encounter_729,5,13,7,Ogre,2.0,A group of 7 Ogre(s) confronts a party of 5 adventurers at level 13.,Possible
encounter_413,1,17,1,Goblin,0.25,A group of 1 Goblin(s) confronts a party of 1 adventurers at level 17.,Possible
encounter_3147,1,4,8,Bugbear,1.0,A group of 8 Bugbear(s) confronts a party of 1 adventurers at level 4.,Not Possible
encounter_1517,4,13,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 4 adventurers at level 13.,Possible
encounter_826,1,6,7,Bugbear,1.0,A group of 7 Bugbear(s) confronts a party of 1 adventurers at level 6.,Not Possible
encounter_3268,4,2,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 4 adventurers at level 2.,Possible
encounter_3975,5,17,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_617,1,13,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 1 adventurers at level 13.,Possible
encounter_115,4,17,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 4 adventurers at level 17.,Possible
encounter_418,2,4,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 2 adventurers at level 4.,Possible
encounter_3070,2,4,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 2 adventurers at level 4.,Possible
encounter_1626,5,14,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 5 adventurers at level 14.,Possible
encounter_4951,2,19,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 2 adventurers at level 19.,Possible
encounter_4186,1,7,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 1 adventurers at level 7.,Possible
encounter_2897,5,17,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_4672,3,13,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 3 adventurers at level 13.,Not Possible
encounter_2083,3,3,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 3 adventurers at level 3.,Possible
encounter_754,4,1,8,Orc,0.5,A group of 8 Orc(s) confronts a party of 4 adventurers at level 1.,Possible
encounter_2547,1,1,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 1 adventurers at level 1.,Possible
encounter_3970,5,17,7,Ogre,2.0,A group of 7 Ogre(s) confronts a party of 5 adventurers at level 17.,Possible
encounter_3374,5,3,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 5 adventurers at level 3.,Possible
encounter_4108,1,4,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 1 adventurers at level 4.,Not Possible
encounter_2445,4,6,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 4 adventurers at level 6.,Not Possible
encounter_4381,4,2,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 4 adventurers at level 2.,Not Possible
encounter_1067,1,7,1,Young Red Dragon,10.0,A group of 1 Young Red Dragon(s) confronts a party of 1 adventurers at level 7.,Not Possible
encounter_3914,2,5,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 2 adventurers at level 5.,Possible
encounter_3499,2,18,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 2 adventurers at level 18.,Possible
encounter_2739,4,7,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 4 adventurers at level 7.,Possible
encounter_4001,2,15,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 2 adventurers at level 15.,Possible
encounter_1569,5,13,9,Orc,0.5,A group of 9 Orc(s) confronts a party of 5 adventurers at level 13.,Possible
encounter_2428,3,2,3,Young Red Dragon,10.0,A group of 3 Young Red Dragon(s) confronts a party of 3 adventurers at level 2.,Not Possible
encounter_3747,1,6,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 1 adventurers at level 6.,Possible
encounter_4640,1,14,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 1 adventurers at level 14.,Not Possible
encounter_1688,2,1,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 2 adventurers at level 1.,Not Possible
encounter_852,2,5,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 2 adventurers at level 5.,Not Possible
encounter_3547,5,10,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 5 adventurers at level 10.,Possible
encounter_896,2,10,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 2 adventurers at level 10.,Possible
encounter_4593,5,19,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 5 adventurers at level 19.,Possible
encounter_336,2,15,1,Young Red Dragon,10.0,A group of 1 Young Red Dragon(s) confronts a party of 2 adventurers at level 15.,Possible
encounter_2840,2,14,8,Goblin,0.25,A group of 8 Goblin(s) confronts a party of 2 adventurers at level 14.,Possible
encounter_3088,4,8,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 4 adventurers at level 8.,Possible
encounter_1349,2,7,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 2 adventurers at level 7.,Not Possible
encounter_1016,2,11,7,Young Red Dragon,10.0,A group of 7 Young Red Dragon(s) confronts a party of 2 adventurers at level 11.,Not Possible
encounter_2817,5,9,9,Young Red Dragon,10.0,A group of 9 Young Red Dragon(s) confronts a party of 5 adventurers at level 9.,Not Possible
encounter_1632,1,10,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 1 adventurers at level 10.,Possible
encounter_2490,2,6,2,Goblin,0.25,A group of 2 Goblin(s) confronts a party of 2 adventurers at level 6.,Possible
encounter_3731,4,3,4,Bugbear,1.0,A group of 4 Bugbear(s) confronts a party of 4 adventurers at level 3.,Possible
encounter_3252,2,16,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_4635,2,5,4,Goblin,0.25,A group of 4 Goblin(s) confronts a party of 2 adventurers at level 5.,Possible
encounter_2071,4,7,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 4 adventurers at level 7.,Possible
encounter_4453,3,10,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 3 adventurers at level 10.,Possible
encounter_4883,3,11,8,Young Red Dragon,10.0,A group of 8 Young Red Dragon(s) confronts a party of 3 adventurers at level 11.,Not Possible
encounter_1636,1,6,4,Young Red Dragon,10.0,A group of 4 Young Red Dragon(s) confronts a party of 1 adventurers at level 6.,Not Possible
encounter_2480,4,5,6,Orc,0.5,A group of 6 Orc(s) confronts a party of 4 adventurers at level 5.,Possible
encounter_2266,3,2,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 3 adventurers at level 2.,Possible
encounter_2960,4,17,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 4 adventurers at level 17.,Possible
encounter_4732,2,16,5,Ogre,2.0,A group of 5 Ogre(s) confronts a party of 2 adventurers at level 16.,Possible
encounter_3060,3,5,9,Troll,5.0,A group of 9 Troll(s) confronts a party of 3 adventurers at level 5.,Not Possible
encounter_2142,1,16,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 1 adventurers at level 16.,Possible
encounter_3119,5,9,5,Bugbear,1.0,A group of 5 Bugbear(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_4726,2,18,2,Ogre,2.0,A group of 2 Ogre(s) confronts a party of 2 adventurers at level 18.,Possible
encounter_4046,5,9,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 5 adventurers at level 9.,Possible
encounter_3357,3,9,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 3 adventurers at level 9.,Possible
encounter_2745,4,9,9,Ogre,2.0,A group of 9 Ogre(s) confronts a party of 4 adventurers at level 9.,Possible
encounter_3507,2,1,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 2 adventurers at level 1.,Not Possible
encounter_1680,2,12,2,Young Red Dragon,10.0,A group of 2 Young Red Dragon(s) confronts a party of 2 adventurers at level 12.,Possible
encounter_4250,5,5,5,Young Red Dragon,10.0,A group of 5 Young Red Dragon(s) confronts a party of 5 adventurers at level 5.,Not Possible
encounter_3148,3,18,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 3 adventurers at level 18.,Possible
encounter_2295,5,3,4,Orc,0.5,A group of 4 Orc(s) confronts a party of 5 adventurers at level 3.,Possible
encounter_581,4,5,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 4 adventurers at level 5.,Possible
encounter_1471,2,17,9,Bugbear,1.0,A group of 9 Bugbear(s) confronts a party of 2 adventurers at level 17.,Possible
encounter_4071,5,6,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 5 adventurers at level 6.,Possible
encounter_3344,4,10,2,Orc,0.5,A group of 2 Orc(s) confronts a party of 4 adventurers at level 10.,Possible
encounter_4584,2,12,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 2 adventurers at level 12.,Possible
encounter_3673,3,7,1,Orc,0.5,A group of 1 Orc(s) confronts a party of 3 adventurers at level 7.,Possible
encounter_560,1,16,1,Troll,5.0,A group of 1 Troll(s) confronts a party of 1 adventurers at level 16.,Possible
encounter_2850,3,9,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 3 adventurers at level 9.,Not Possible
encounter_513,1,8,5,Orc,0.5,A group of 5 Orc(s) confronts a party of 1 adventurers at level 8.,Possible
encounter_1082,5,18,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 5 adventurers at level 18.,Possible
encounter_1665,1,8,6,Ogre,2.0,A group of 6 Ogre(s) confronts a party of 1 adventurers at level 8.,Not Possible
encounter_1013,4,1,4,Troll,5.0,A group of 4 Troll(s) confronts a party of 4 adventurers at level 1.,Not Possible
encounter_1932,5,15,3,Ogre,2.0,A group of 3 Ogre(s) confronts a party of 5 adventurers at level 15.,Possible
encounter_1151,3,16,7,Goblin,0.25,A group of 7 Goblin(s) confronts a party of 3 adventurers at level 16.,Possible
encounter_2839,3,15,6,Ogre,2.0,A group of 6 Ogre(s) confronts a party of 3 adventurers at level 15.,Possible
encounter_117,4,11,6,Goblin,0.25,A group of 6 Goblin(s) confronts a party of 4 adventurers at level 11.,Possible
encounter_741,3,4,3,Orc,0.5,A group of 3 Orc(s) confronts a party of 3 adventurers at level 4.,Possible
encounter_4807,2,8,7,Troll,5.0,A group of 7 Troll(s) confronts a party of 2 adventurers at level 8.,Not Possible
encounter_3676,3,6,1,Ogre,2.0,A group of 1 Ogre(s) confronts a party of 3 adventurers at level 6.,Possible
encounter_831,4,6,2,Troll,5.0,A group of 2 Troll(s) confronts a party of 4 adventurers at level 6.,Possible
encounter_120,5,16,8,Troll,5.0,A group of 8 Troll(s) confronts a party of 5 adventurers at level 16.,Possible
encounter_4854,2,6,3,Bugbear,1.0,A group of 3 Bugbear(s) confronts a party of 2 adventurers at level 6.,Possible
encounter_4739,3,19,5,Troll,5.0,A group of 5 Troll(s) confronts a party of 3 adventurers at level 19.,Possible
